,id,name,edition_year,ingredient_id_0,recipe_ingredient_type_id_0,measurement_id_0,amount_0,ingredient_id_1,recipe_ingredient_type_id_1,measurement_id_1,amount_1,ingredient_id_2,recipe_ingredient_type_id_2,measurement_id_2,amount_2,ingredient_id_3,recipe_ingredient_type_id_3,measurement_id_3,amount_3,ingredient_id_4,recipe_ingredient_type_id_4,measurement_id_4,amount_4,ingredient_id_5,recipe_ingredient_type_id_5,measurement_id_5,amount_5,ingredient_id_6,recipe_ingredient_type_id_6,measurement_id_6,amount_6,ingredient_id_7,recipe_ingredient_type_id_7,measurement_id_7,amount_7,ingredient_id_8,recipe_ingredient_type_id_8,measurement_id_8,amount_8,ingredient_id_9,recipe_ingredient_type_id_9,measurement_id_9,amount_9,ingredient_id_10,recipe_ingredient_type_id_10,measurement_id_10,amount_10,ingredient_id_11,recipe_ingredient_type_id_11,measurement_id_11,amount_11,ingredient_id_12,recipe_ingredient_type_id_12,measurement_id_12,amount_12,ingredient_id_13,recipe_ingredient_type_id_13,measurement_id_13,amount_13,ingredient_replacement_suggestions,instructions,glass_id,notes,master_recipe_id,year_introduced
0,1859,Jack Rabbit,1935,2067.0,Main,0.0,1/3,2050.0,Main,0.0,1/3,2071.0,Main,0.0,1/6,2093.0,Main,0.0,1/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. Cocktail glass.,44,,1859.0,1935
1,1539,Abbey Cocktail,1935,2067.0,Main,18.0,1/2,2052.0,Main,18.0,1/4,2048.0,Main,2.0,1,2069.0,Garnish,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Add a Maraschino Cherry.,44,,155.0,1935
2,2192,Abbey Cocktail,1957,2067.0,Main,4.0,1 1/2,2146.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake  well  with cracked  ice and strain into 3 oz. cocktail glass. Add a Maraschino cherry.,44,,155.0,1935
3,3129,Abbey Cocktail,1960,2067.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Add a Maraschino cherry.,44,,155.0,1935
4,3755,Abbey Cocktail,1964,2067.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Add a Maraschino cherry.,44,,155.0,1935
5,3767,Abbey Cocktail,1972,2067.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Add a Maraschino cherry.,44,,155.0,1935
6,5074,Abbey Cocktail,1974,2067.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add a maraschino cherry.,44,,155.0,1935
7,5152,Abbey Cocktail,1978,2067.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add a maraschino cherry.,44,,155.0,1935
8,7396,Abbey Cocktail,1984,2156.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add a maraschino cherry.,44,,155.0,1935
9,7371,Abbey Cocktail,1988,16.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add a maraschino cherry.,44,,155.0,1935
10,9704,Abbey Cocktail,2000,16.0,Main,4.0,1 1/2,2167.0,Main,0.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add a maraschino cherry.,44,,155.0,1935
11,155,Abbey Cocktail,2012,16.0,Main,4.0,1 1/2,53.0,Main,4.0,1,17.0,Main,2.0,1,103.0,Garnish,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into chilled cocktail glass. Add cherry.,44,,155.0,1935
12,1536,Absinthe Cocktail,1935,242.0,Main,18.0,3/4,510.0,Main,18.0,1/4,3.0,Main,2.0,1,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,8125.0,1935
13,2196,Absinthe Cocktail,1957,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,3/4,2153.0,Main,4.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,8125.0,1935
14,3130,Absinthe Cocktail,1960,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,3/4,2153.0,Main,4.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,8125.0,1935
15,3756,Absinthe Cocktail,1964,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,3/4,2153.0,Main,4.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. ,44,,8125.0,1935
16,3769,Absinthe Cocktail,1972,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,3/4,2153.0,Main,4.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,8125.0,1935
17,5075,Absinthe Cocktail,1974,2149.0,Main,4.0,1 1/2,510.0,Main,34.0,2,2153.0,Main,10.0,1 1/2,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8125.0,1935
18,5153,Absinthe Cocktail ,1978,2149.0,Main,4.0,1 1/2,510.0,Main,34.0,2,2153.0,Main,10.0,1 1/2,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8125.0,1935
19,8125,Absinthe Cocktail,1984,2149.0,Main,4.0,1 1/2,510.0,Main,34.0,2,2153.0,Main,10.0,1 1/2,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8125.0,1935
20,1537,Absinthe Drip Cocktail ,1935,242.0,Main,65.0,1,708.0,Main,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dissolve 1 lump of Sugar, using the French drip spoon, and fill glass w1th cold water. Use Old Fashioned glass.",27,,7372.0,1935
21,2197,Absinthe Drip Cocktail,1957,2149.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dissolve 1 lump of sugar, using the French drip spoon, and fill glass with cold water. Use Old Fashioned cocktail glass.",44,,7372.0,1935
22,3131,Absinthe Drip Cocktail,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour 1 1/2 oz. absinthe substitute into special drip glass or Old Fashioned cocktail glass. Place cube of sugar over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
23,3759,Absinthe Drip Cocktail,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour 1 1/2 oz. absinthe substitute into special drip glass or Old Fashioned cocktail glass. Place cube of sugar over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
24,3770,Absinthe Drip Cocktail,1972,2149.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour 1 1/2 oz. absinthe substitute into special drip glass or Old Fashioned cocktail glass. Place cube of sugar over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
25,5076,Absinthe Drip Cocktail,1974,2149.0,Main,4.0,1 1/2,708.0,Main,69.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour 1 1/2 oz. Absinthe Substitute into special drip glass or old-fashioned cocktail glass. Place cube of sugar over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
26,5154,Absinthe Drip Cocktail,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour 1 1/2 oz. Absinthe Substitute into special drip glass or old-fashioned cocktail glass. Place cube of sugar over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
27,8126,Absinthe Drip Cocktail,1984,2149.0,Main,4.0,1 1/2,92.0,Main,69.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour absinthe substitute into special drip glass or old-fashioned cocktail glass. Place sugar cube over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
28,7372,Absinthe Drip Cocktail,1988,2358.0,Main,4.0,1 1/2,708.0,Main,69.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour Anis into special drip glass or old-fashioned cocktail glass. Place sugar cube over hole of drip spoon (or in silver tea strainer). Pack spoon or strainer with cracked ice, pour cold water to fill. When water has dripped through, drink is ready.",27,,7372.0,1935
29,1538,Absinthe Frappe,1935,242.0,Main,18.0,2/3,2068.0,Main,18.0,1/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake up long enough until the outside of the shaker is thoroughly covered with ice. Strain into 4 oz cocktail glass.,44,,1538.0,1935
30,1540,Absinthe Special Cocktail,1935,242.0,Main,18.0,1/2,510.0,Main,18.0,1/2,2070.0,Main,2.0,1,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,987.0,1935
31,2198,Absinthe Special Cocktail,1957,2149.0,Main,4.0,1 1/2 ,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,987.0,1935
32,3132,Absinthe Special Cocktail,1960,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,987.0,1935
33,3757,Absinthe Special Cocktail,1964,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. ,44,,987.0,1935
34,3773,Absinthe Special Cocktail,1972,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,987.0,1935
35,5077,Absinthe Special Cocktail,1974,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,987.0,1935
36,5155,Absinthe Special Cocktail,1978,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,987.0,1935
37,8127,Absinthe Special Cocktail,1984,2149.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,987.0,1935
38,7373,Absinthe Special Cocktail,1988,2358.0,Main,4.0,1 1/2 ,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,987.0,1935
39,10311,Absinthe Special Cocktail,2000,75.0,Main,4.0,1 1/2,510.0,Main,4.0,1,2054.0,Main,10.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,987.0,1935
40,987,Absinthe Special Cocktail,2012,242.0,Main,4.0,1 1/2,5.0,Main,4.0,1/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into chilled cocktail glass.,44,,987.0,1935
41,1541,Addington Highball,1935,2050.0,Main,0.0,1/2,2051.0,Main,0.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well and strain into 7 oz. glass and fill with soda water. Squeeze orange peel on top.,44,,1541.0,1935
42,1542,Adonis Cocktail,1935,17.0,Main,2.0,1,2051.0,Main,18.0,1/3,101.0,Main,18.0,2/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well in ice and strain into 3 oz. cocktail glass.,35,,10636.0,1935
43,2199,Adonis Cocktail,1957,17.0,Main,2.0,1,2051.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,10636.0,1935
44,3133,Adonis Cocktail,1960,17.0,Main,2.0,1,9.0,Main,4.0,3/4,2209.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,10636.0,1935
45,3758,Adonis Cocktail,1964,17.0,Main,2.0,1,9.0,Main,4.0,3/4,2209.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. ,44,,10636.0,1935
46,3775,Adonis Cocktail,1972,17.0,Main,2.0,1,9.0,Main,4.0,3/4,2209.0,Main,2.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,10636.0,1935
47,5080,Adonis Cocktail,1974,17.0,Main,2.0,1,9.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,10636.0,1935
48,5159,Adonis Cocktail,1978,17.0,Main,2.0,1,9.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,10636.0,1935
49,8424,Adonis Cocktail,1984,17.0,Main,2.0,1,9.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,10636.0,1935
50,7376,Adonis Cocktail,1988,17.0,Main,2.0,1,9.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,10636.0,1935
51,10636,Adonis Cocktail,2000,17.0,Main,2.0,1,9.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice into cocktail glass.,44,,10636.0,1935
52,1530,Affinity Cocktail,1935,2050.0,Main,0.0,1/3,2051.0,Main,0.0,1/3,613.0,Main,0.0,1/3,2048.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir well with cracked ice, strain into 3oz cocktail glass.",44,,823.0,1935
53,1543,Affinity Cocktail,1935,2050.0,Main,18.0,1/3,2051.0,Main,18.0,1/3,613.0,Main,18.0,1/3,2048.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir well with cracked ice, strain into 3 oz. cocktail glass.",44,,823.0,1935
54,2193,Affinity Cocktail,1957,2050.0,Main,4.0,3/4,2051.0,Main,4.0,3/4,613.0,Main,4.0,3/4,17.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,823.0,1935
55,3134,Affinity Cocktail,1960,19.0,Main,4.0,3/4,9.0,Main,4.0,3/4,2206.0,Main,4.0,3/4,17.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,823.0,1935
56,3760,Affinity Cocktail,1964,19.0,Main,4.0,3/4,9.0,Main,4.0,3/4,2206.0,Main,4.0,3/4,17.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. ,44,,823.0,1935
57,3786,Affinity Cocktail,1972,19.0,Main,4.0,3/4,9.0,Main,4.0,3/4,2206.0,Main,4.0,3/4,17.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,823.0,1935
58,5081,Affinity Cocktail,1974,19.0,Main,4.0,1,9.0,Main,4.0,1,2240.0,Main,4.0,1,17.0,Main,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,823.0,1935
59,5158,Affinity Cocktail ,1978,19.0,Main,4.0,1,9.0,Main,4.0,1,2240.0,Main,4.0,1,17.0,Main,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,823.0,1935
60,8541,Affinity Cocktail,1984,19.0,Main,4.0,1,9.0,Main,4.0,1,2240.0,Main,4.0,1,17.0,Main,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,823.0,1935
61,7378,Affinity Cocktail,1988,19.0,Main,4.0,1,9.0,Main,4.0,1,182.0,Main,4.0,1,17.0,Main,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,823.0,1935
62,10076,Affinity Cocktail,2000,19.0,Main,4.0,1,9.0,Main,4.0,1,182.0,Main,4.0,1,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,823.0,1935
63,823,Affinity Cocktail,2012,570.0,Main,4.0,2,77.0,Main,4.0,3/4,22.0,Main,4.0,3/4,17.0,Main,2.0,2,51.0,Garnish,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into chilled cocktail glass.,44,,823.0,1935
64,1544,After Dinner Cocktail,1935,2071.0,Main,18.0,1/2,702.0,Main,18.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well and strain into 3 oz. cocktail glass.,44,,9580.0,1935
65,2200,After Dinner Cocktail,1957,2150.0,Main,4.0,1,2151.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,9580.0,1935
66,3135,After Dinner Cocktail,1960,2150.0,Main,4.0,1,702.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well with cracked ice and strain into 3 oz. cocktail glass. Leave lime in glass.
",44,,9580.0,1935
67,3761,After Dinner Cocktail ,1964,2150.0,Main,4.0,1,702.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Leave lime in glass.,44,,9580.0,1935
68,3774,After Dinner Cocktail,1972,2150.0,Main,4.0,1,702.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Leave lime in glass.,44,,9580.0,1935
69,5082,After Dinner Cocktail,1974,2150.0,Main,4.0,1,2166.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Leave lime in glass.,44,,9580.0,1935
70,5160,After Dinner Cocktail,1978,2150.0,Main,4.0,1,2166.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Leave lime in glass.,44,,9580.0,1935
71,3789,After Dinner Cocktail,1984,2150.0,Main,4.0,1,702.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Leave lime in glass.,44,,9580.0,1935
72,8542,After Dinner Cocktail,1984,2431.0,Main,4.0,1,2432.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Leave lime in glass.,44,,9580.0,1935
73,7379,After Dinner Cocktail,1988,63.0,Main,4.0,1,21.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Leave lime in glass.,44,,9580.0,1935
74,9580,After Dinner Cocktail,2000,2254.0,Main,4.0,1,21.0,Main,4.0,1,2104.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Leave lime in glass.,44,,9580.0,1935
75,1545,After Supper Cocktail,1935,2071.0,Main,18.0,1/2,702.0,Main,18.0,1/2,761.0,Main,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well and strain into 3 oz. cocktail glass.,44,,7380.0,1935
76,2201,After Supper Cocktail,1957,2150.0,Main,4.0,1,2151.0,Main,4.0,1,761.0,Main,0.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,7380.0,1935
77,3136,After Supper Cocktail,1960,2150.0,Main,4.0,1,702.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,7380.0,1935
78,3762,After Supper Cocktail,1964,2150.0,Main,4.0,1,702.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. ,44,,7380.0,1935
79,3797,After Supper Cocktail,1972,2150.0,Main,4.0,1,702.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake veil with cracked ice and strain into 3 oz. cocktail glass.,44,,7380.0,1935
80,5083,After Supper Cocktail,1974,2150.0,Main,4.0,1,2166.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,7380.0,1935
81,5161,After Supper Cocktail,1978,2150.0,Main,4.0,1,2166.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,7380.0,1935
82,8543,After Supper Cocktail,1984,2431.0,Main,4.0,1,2432.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,7380.0,1935
83,7380,After Supper Cocktail,1988,63.0,Main,4.0,1,21.0,Main,4.0,1,761.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,7380.0,1935
84,1546,Alabama Fizz,1935,506.0,Main,76.0,1/2,2054.0,Main,34.0,1/2,2067.0,Main,65.0,1,274.0,Garnish,64.0,2,60.0,Main,0.0,Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well, strain into 7 oz. glass and fill with soda water. Add 2 sprigs of Fresh Mint.",44,,157.0,1935
85,2194,Alabama Fizz,1957,2103.0,Main,0.0,1/2,2054.0,Main,10.0,1,2067.0,Main,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 7 oz. highball glass. Fill with carbonated water. Add 2 sprigs of fresh mint.,21,,157.0,1935
